hr-avntb.nfo	-	11258	1	0	0	0
hr-avntb.r00	-	100000000	1	11258	0	1
hr-avntb.r01	-	100000000	1	100011258	0	97
hr-avntb.r02	-	100000000	1	200011258	0	193
hr-avntb.r03	-	100000000	1	300011258	0	289
hr-avntb.r04	-	100000000	1	400011258	0	385
hr-avntb.r05	-	100000000	1	500011258	0	481
hr-avntb.r06	-	100000000	1	62251264	1	60
hr-avntb.r07	-	100000000	1	162251264	1	156
hr-avntb.r08	-	100000000	1	262251264	1	252
hr-avntb.r09	-	100000000	1	362251264	1	348
hr-avntb.r10	-	100000000	1	462251264	1	444
hr-avntb.r11	-	100000000	1	24502528	2	24
hr-avntb.r12	-	100000000	1	124502528	2	120
hr-avntb.r13	-	100000000	1	224502528	2	216
hr-avntb.r14	-	100000000	1	324502528	2	312
hr-avntb.r15	-	100000000	1	424502528	2	408
hr-avntb.r16	-	100000000	1	524502528	2	504
hr-avntb.r17	-	100000000	1	87417088	3	84
hr-avntb.r18	-	100000000	1	187417088	3	180
hr-avntb.r19	-	100000000	1	287417088	3	276
hr-avntb.r20	-	100000000	1	387417088	3	372
hr-avntb.r21	-	100000000	1	487417088	3	468
hr-avntb.r22	-	100000000	1	49668352	4	48
hr-avntb.r23	-	100000000	1	149668352	4	144
hr-avntb.r24	-	100000000	1	249668352	4	240
hr-avntb.r25	-	100000000	1	349668352	4	336
hr-avntb.r26	-	100000000	1	449668352	4	432
hr-avntb.r27	-	100000000	1	11919616	5	12
hr-avntb.r28	-	100000000	1	111919616	5	108
hr-avntb.r29	-	100000000	1	211919616	5	204
hr-avntb.r30	-	100000000	1	311919616	5	300
hr-avntb.r31	-	100000000	1	411919616	5	396
hr-avntb.r32	-	100000000	1	511919616	5	492
hr-avntb.r33	-	100000000	1	74834176	6	72
hr-avntb.r34	-	100000000	1	174834176	6	168
hr-avntb.r35	-	100000000	1	274834176	6	264
hr-avntb.r36	-	100000000	1	374834176	6	360
hr-avntb.r37	-	100000000	1	474834176	6	456
hr-avntb.r38	-	100000000	1	37085440	7	36
hr-avntb.r39	-	100000000	1	137085440	7	132
hr-avntb.r40	-	100000000	1	237085440	7	228
hr-avntb.r41	-	100000000	1	337085440	7	324
hr-avntb.r42	-	100000000	1	437085440	7	420
hr-avntb.r43	-	100000000	1	0	8	0
hr-avntb.r44	-	100000000	1	100000000	8	96
hr-avntb.r45	-	100000000	1	200000000	8	192
hr-avntb.r46	-	100000000	1	300000000	8	288
hr-avntb.r47	-	100000000	1	400000000	8	384
hr-avntb.r48	-	100000000	1	500000000	8	480
hr-avntb.r49	-	100000000	1	62251264	9	60
hr-avntb.r50	-	100000000	1	162251264	9	156
hr-avntb.r51	-	100000000	1	262251264	9	252
hr-avntb.r52	-	100000000	1	362251264	9	348
hr-avntb.r53	-	100000000	1	462251264	9	444
hr-avntb.r54	-	23039337	1	24502528	10	24
hr-avntb.rar	-	100000000	1	47541865	10	46
hr-avntb.sfv	-	1288	1	147541865	10	142
Proof	d	0	1	147543153	10	143
Proof/hr-avntb.jpg	-	145563	1	147543153	10	143
