hr-an2ga.nfo	-	20150	1	0	0	0
hr-an2ga.r00	-	50000000	1	20150	0	1
hr-an2ga.r01	-	50000000	1	50020150	0	49
hr-an2ga.r02	-	50000000	1	100020150	0	97
hr-an2ga.r03	-	50000000	1	150020150	0	145
hr-an2ga.r04	-	50000000	1	200020150	0	193
hr-an2ga.r05	-	50000000	1	250020150	0	241
hr-an2ga.r06	-	50000000	1	300020150	0	289
hr-an2ga.r07	-	50000000	1	350020150	0	337
hr-an2ga.r08	-	50000000	1	400020150	0	385
hr-an2ga.r09	-	50000000	1	450020150	0	433
hr-an2ga.r10	-	50000000	1	500020150	0	481
hr-an2ga.r11	-	50000000	1	12251264	1	12
hr-an2ga.r12	-	50000000	1	62251264	1	60
hr-an2ga.r13	-	50000000	1	112251264	1	108
hr-an2ga.r14	-	50000000	1	162251264	1	156
hr-an2ga.r15	-	50000000	1	212251264	1	204
hr-an2ga.r16	-	50000000	1	262251264	1	252
hr-an2ga.r17	-	50000000	1	312251264	1	300
hr-an2ga.r18	-	50000000	1	362251264	1	348
hr-an2ga.r19	-	50000000	1	412251264	1	396
hr-an2ga.r20	-	50000000	1	462251264	1	444
hr-an2ga.r21	-	50000000	1	512251264	1	492
hr-an2ga.r22	-	50000000	1	24834176	2	24
hr-an2ga.r23	-	50000000	1	74834176	2	72
hr-an2ga.r24	-	50000000	1	124834176	2	120
hr-an2ga.r25	-	50000000	1	174834176	2	168
hr-an2ga.r26	-	50000000	1	224834176	2	216
hr-an2ga.r27	-	50000000	1	274834176	2	264
hr-an2ga.r28	-	50000000	1	324834176	2	312
hr-an2ga.r29	-	50000000	1	374834176	2	360
hr-an2ga.r30	-	50000000	1	424834176	2	408
hr-an2ga.r31	-	50000000	1	474834176	2	456
hr-an2ga.r32	-	50000000	1	524834176	2	504
hr-an2ga.r33	-	50000000	1	37417088	3	36
hr-an2ga.r34	-	50000000	1	87417088	3	84
hr-an2ga.r35	-	50000000	1	137417088	3	132
hr-an2ga.r36	-	50000000	1	187417088	3	180
hr-an2ga.r37	-	50000000	1	237417088	3	228
hr-an2ga.r38	-	50000000	1	287417088	3	276
hr-an2ga.r39	-	50000000	1	337417088	3	324
hr-an2ga.r40	-	50000000	1	387417088	3	372
hr-an2ga.r41	-	50000000	1	437417088	3	420
hr-an2ga.r42	-	50000000	1	487417088	3	468
hr-an2ga.r43	-	50000000	1	0	4	0
hr-an2ga.r44	-	50000000	1	50000000	4	48
hr-an2ga.r45	-	50000000	1	100000000	4	96
hr-an2ga.r46	-	50000000	1	150000000	4	144
hr-an2ga.r47	-	50000000	1	200000000	4	192
hr-an2ga.r48	-	50000000	1	250000000	4	240
hr-an2ga.r49	-	50000000	1	300000000	4	288
hr-an2ga.r50	-	50000000	1	350000000	4	336
hr-an2ga.r51	-	50000000	1	400000000	4	384
hr-an2ga.r52	-	50000000	1	450000000	4	432
hr-an2ga.r53	-	50000000	1	500000000	4	480
hr-an2ga.r54	-	50000000	1	12251264	5	12
hr-an2ga.r55	-	50000000	1	62251264	5	60
hr-an2ga.r56	-	50000000	1	112251264	5	108
hr-an2ga.r57	-	50000000	1	162251264	5	156
hr-an2ga.r58	-	50000000	1	212251264	5	204
hr-an2ga.r59	-	50000000	1	262251264	5	252
hr-an2ga.r60	-	50000000	1	312251264	5	300
hr-an2ga.r61	-	50000000	1	362251264	5	348
hr-an2ga.r62	-	50000000	1	412251264	5	396
hr-an2ga.r63	-	50000000	1	462251264	5	444
hr-an2ga.r64	-	50000000	1	512251264	5	492
hr-an2ga.r65	-	50000000	1	24834176	6	24
hr-an2ga.r66	-	50000000	1	74834176	6	72
hr-an2ga.r67	-	50000000	1	124834176	6	120
hr-an2ga.r68	-	50000000	1	174834176	6	168
hr-an2ga.r69	-	50000000	1	224834176	6	216
hr-an2ga.r70	-	50000000	1	274834176	6	264
hr-an2ga.r71	-	50000000	1	324834176	6	312
hr-an2ga.r72	-	37183784	1	374834176	6	360
hr-an2ga.rar	-	50000000	1	412017960	6	396
hr-an2ga.sfv	-	1702	1	462017960	6	444
