lfc-meba.nfo	-	6074	1	0	0	0
lfc-meba.r00	-	50000000	1	6074	0	1
lfc-meba.r01	-	50000000	1	50006074	0	49
lfc-meba.r02	-	50000000	1	100006074	0	97
lfc-meba.r03	-	50000000	1	150006074	0	145
lfc-meba.r04	-	50000000	1	200006074	0	193
lfc-meba.r05	-	50000000	1	250006074	0	241
lfc-meba.r06	-	50000000	1	300006074	0	289
lfc-meba.r07	-	50000000	1	350006074	0	337
lfc-meba.r08	-	50000000	1	400006074	0	385
lfc-meba.r09	-	50000000	1	450006074	0	433
lfc-meba.r10	-	50000000	1	500006074	0	481
lfc-meba.r11	-	50000000	1	12251264	1	12
lfc-meba.r12	-	50000000	1	62251264	1	60
lfc-meba.r13	-	50000000	1	112251264	1	108
lfc-meba.r14	-	50000000	1	162251264	1	156
lfc-meba.r15	-	50000000	1	212251264	1	204
lfc-meba.r16	-	50000000	1	262251264	1	252
lfc-meba.r17	-	50000000	1	312251264	1	300
lfc-meba.r18	-	50000000	1	362251264	1	348
lfc-meba.r19	-	50000000	1	412251264	1	396
lfc-meba.r20	-	50000000	1	462251264	1	444
lfc-meba.r21	-	50000000	1	512251264	1	492
lfc-meba.r22	-	50000000	1	24834176	2	24
lfc-meba.r23	-	50000000	1	74834176	2	72
lfc-meba.r24	-	50000000	1	124834176	2	120
lfc-meba.r25	-	50000000	1	174834176	2	168
lfc-meba.r26	-	50000000	1	224834176	2	216
lfc-meba.r27	-	50000000	1	274834176	2	264
lfc-meba.r28	-	50000000	1	324834176	2	312
lfc-meba.r29	-	50000000	1	374834176	2	360
lfc-meba.r30	-	50000000	1	424834176	2	408
lfc-meba.r31	-	50000000	1	474834176	2	456
lfc-meba.r32	-	50000000	1	524834176	2	504
lfc-meba.r33	-	50000000	1	37417088	3	36
lfc-meba.r34	-	50000000	1	87417088	3	84
lfc-meba.r35	-	50000000	1	137417088	3	132
lfc-meba.r36	-	50000000	1	187417088	3	180
lfc-meba.r37	-	50000000	1	237417088	3	228
lfc-meba.r38	-	50000000	1	287417088	3	276
lfc-meba.r39	-	50000000	1	337417088	3	324
lfc-meba.r40	-	50000000	1	387417088	3	372
lfc-meba.r41	-	50000000	1	437417088	3	420
lfc-meba.r42	-	50000000	1	487417088	3	468
lfc-meba.r43	-	50000000	1	0	4	0
lfc-meba.r44	-	50000000	1	50000000	4	48
lfc-meba.r45	-	14212547	1	100000000	4	96
lfc-meba.rar	-	50000000	1	114212547	4	110
lfc-meba.sfv	-	1081	1	164212547	4	158
