n-sitt.nfo	-	6071	1	0	0	0
n-sitt.r00	-	50000000	1	6071	0	1
n-sitt.r01	-	50000000	1	50006071	0	49
n-sitt.r02	-	50000000	1	100006071	0	97
n-sitt.r03	-	50000000	1	150006071	0	145
n-sitt.r04	-	50000000	1	200006071	0	193
n-sitt.r05	-	50000000	1	250006071	0	241
n-sitt.r06	-	50000000	1	300006071	0	289
n-sitt.r07	-	50000000	1	350006071	0	337
n-sitt.r08	-	50000000	1	400006071	0	385
n-sitt.r09	-	50000000	1	450006071	0	433
n-sitt.r10	-	50000000	1	500006071	0	481
n-sitt.r11	-	50000000	1	12251264	1	12
n-sitt.r12	-	50000000	1	62251264	1	60
n-sitt.r13	-	50000000	1	112251264	1	108
n-sitt.r14	-	50000000	1	162251264	1	156
n-sitt.r15	-	50000000	1	212251264	1	204
n-sitt.r16	-	50000000	1	262251264	1	252
n-sitt.r17	-	50000000	1	312251264	1	300
n-sitt.r18	-	50000000	1	362251264	1	348
n-sitt.r19	-	50000000	1	412251264	1	396
n-sitt.r20	-	50000000	1	462251264	1	444
n-sitt.r21	-	50000000	1	512251264	1	492
n-sitt.r22	-	50000000	1	24834176	2	24
n-sitt.r23	-	50000000	1	74834176	2	72
n-sitt.r24	-	50000000	1	124834176	2	120
n-sitt.r25	-	50000000	1	174834176	2	168
n-sitt.r26	-	50000000	1	224834176	2	216
n-sitt.r27	-	50000000	1	274834176	2	264
n-sitt.r28	-	50000000	1	324834176	2	312
n-sitt.r29	-	50000000	1	374834176	2	360
n-sitt.r30	-	50000000	1	424834176	2	408
n-sitt.r31	-	50000000	1	474834176	2	456
n-sitt.r32	-	50000000	1	524834176	2	504
n-sitt.r33	-	50000000	1	37417088	3	36
n-sitt.r34	-	50000000	1	87417088	3	84
n-sitt.r35	-	50000000	1	137417088	3	132
n-sitt.r36	-	50000000	1	187417088	3	180
n-sitt.r37	-	50000000	1	237417088	3	228
n-sitt.r38	-	50000000	1	287417088	3	276
n-sitt.r39	-	50000000	1	337417088	3	324
n-sitt.r40	-	50000000	1	387417088	3	372
n-sitt.r41	-	50000000	1	437417088	3	420
n-sitt.r42	-	50000000	1	487417088	3	468
n-sitt.r43	-	50000000	1	0	4	0
n-sitt.r44	-	50000000	1	50000000	4	48
n-sitt.r45	-	50000000	1	100000000	4	96
n-sitt.r46	-	20863223	1	150000000	4	144
n-sitt.rar	-	50000000	1	170863223	4	164
n-sitt.sfv	-	1008	1	220863223	4	212
