lfc-adw2a.jpg	-	197692	1	0	0	0
lfc-adw2a.nfo	-	4263	1	197692	0	1
lfc-adw2a.r00	-	250000000	1	201955	0	2
lfc-adw2a.r01	-	250000000	1	250201955	0	241
lfc-adw2a.r02	-	250000000	1	500201955	0	480
lfc-adw2a.r03	-	250000000	1	213299840	1	204
lfc-adw2a.r04	-	250000000	1	463299840	1	443
lfc-adw2a.r05	-	250000000	1	175551104	2	168
lfc-adw2a.r06	-	250000000	1	425551104	2	407
lfc-adw2a.r07	-	250000000	1	137802368	3	132
lfc-adw2a.r08	-	250000000	1	387802368	3	371
lfc-adw2a.r09	-	250000000	1	100053632	4	96
lfc-adw2a.r10	-	250000000	1	350053632	4	335
lfc-adw2a.r11	-	250000000	1	62304896	5	60
lfc-adw2a.r12	-	250000000	1	312304896	5	299
lfc-adw2a.r13	-	250000000	1	24556160	6	24
lfc-adw2a.r14	-	250000000	1	274556160	6	263
lfc-adw2a.r15	-	250000000	1	524556160	6	502
lfc-adw2a.r16	-	250000000	1	237417088	7	227
lfc-adw2a.r17	-	250000000	1	487417088	7	466
lfc-adw2a.r18	-	2893441	1	199668352	8	191
lfc-adw2a.rar	-	250000000	1	202561793	8	194
lfc-adw2a.sfv	-	480	1	452561793	8	433
