n-plupoo.nfo	-	6072	1	0	0	0
n-plupoo.r00	-	100000000	1	6072	0	1
n-plupoo.r01	-	100000000	1	100006072	0	97
n-plupoo.r02	-	100000000	1	200006072	0	193
n-plupoo.r03	-	100000000	1	300006072	0	289
n-plupoo.r04	-	100000000	1	400006072	0	385
n-plupoo.r05	-	100000000	1	500006072	0	481
n-plupoo.r06	-	100000000	1	62251264	1	60
n-plupoo.r07	-	100000000	1	162251264	1	156
n-plupoo.r08	-	100000000	1	262251264	1	252
n-plupoo.r09	-	100000000	1	362251264	1	348
n-plupoo.r10	-	100000000	1	462251264	1	444
n-plupoo.r11	-	100000000	1	24502528	2	24
n-plupoo.r12	-	100000000	1	124502528	2	120
n-plupoo.r13	-	100000000	1	224502528	2	216
n-plupoo.r14	-	100000000	1	324502528	2	312
n-plupoo.r15	-	100000000	1	424502528	2	408
n-plupoo.r16	-	100000000	1	524502528	2	504
n-plupoo.r17	-	100000000	1	87417088	3	84
n-plupoo.r18	-	100000000	1	187417088	3	180
n-plupoo.r19	-	100000000	1	287417088	3	276
n-plupoo.r20	-	100000000	1	387417088	3	372
n-plupoo.r21	-	100000000	1	487417088	3	468
n-plupoo.r22	-	100000000	1	49668352	4	48
n-plupoo.r23	-	100000000	1	149668352	4	144
n-plupoo.r24	-	100000000	1	249668352	4	240
n-plupoo.r25	-	100000000	1	349668352	4	336
n-plupoo.r26	-	100000000	1	449668352	4	432
n-plupoo.r27	-	100000000	1	11919616	5	12
n-plupoo.r28	-	100000000	1	111919616	5	108
n-plupoo.r29	-	100000000	1	211919616	5	204
n-plupoo.r30	-	100000000	1	311919616	5	300
n-plupoo.r31	-	100000000	1	411919616	5	396
n-plupoo.r32	-	100000000	1	511919616	5	492
n-plupoo.r33	-	100000000	1	74834176	6	72
n-plupoo.r34	-	76562197	1	174834176	6	168
n-plupoo.rar	-	100000000	1	251396373	6	242
n-plupoo.sfv	-	828	1	351396373	6	338
