hr-abybd.nfo	-	12149	1	0	0	0
hr-abybd.r00	-	150000000	1	12149	0	1
hr-abybd.r01	-	150000000	1	150012149	0	145
hr-abybd.r02	-	150000000	1	300012149	0	289
hr-abybd.r03	-	150000000	1	450012149	0	433
hr-abybd.r04	-	150000000	1	62968192	1	61
hr-abybd.r05	-	150000000	1	212968192	1	205
hr-abybd.r06	-	150000000	1	362968192	1	349
hr-abybd.r07	-	150000000	1	512968192	1	493
hr-abybd.r08	-	150000000	1	125882752	2	121
hr-abybd.r09	-	150000000	1	275882752	2	265
hr-abybd.r10	-	150000000	1	425882752	2	409
hr-abybd.r11	-	150000000	1	38850944	3	38
hr-abybd.r12	-	150000000	1	188850944	3	182
hr-abybd.r13	-	150000000	1	338850944	3	326
hr-abybd.r14	-	150000000	1	488850944	3	470
hr-abybd.r15	-	150000000	1	101765504	4	98
hr-abybd.r16	-	150000000	1	251765504	4	242
hr-abybd.r17	-	150000000	1	401765504	4	386
hr-abybd.r18	-	150000000	1	14733696	5	15
hr-abybd.r19	-	150000000	1	164733696	5	159
hr-abybd.r20	-	150000000	1	314733696	5	303
hr-abybd.r21	-	150000000	1	464733696	5	447
hr-abybd.r22	-	150000000	1	77648256	6	75
hr-abybd.r23	-	150000000	1	227648256	6	219
hr-abybd.r24	-	150000000	1	377648256	6	363
hr-abybd.r25	-	150000000	1	527648256	6	507
hr-abybd.r26	-	150000000	1	140562816	7	135
hr-abybd.r27	-	150000000	1	290562816	7	279
hr-abybd.r28	-	150000000	1	440562816	7	423
hr-abybd.r29	-	150000000	1	53531008	8	52
hr-abybd.r30	-	150000000	1	203531008	8	196
hr-abybd.r31	-	150000000	1	353531008	8	340
hr-abybd.r32	-	150000000	1	503531008	8	484
hr-abybd.r33	-	150000000	1	116445568	9	112
hr-abybd.r34	-	150000000	1	266445568	9	256
hr-abybd.r35	-	150000000	1	416445568	9	400
hr-abybd.r36	-	150000000	1	29413760	10	29
hr-abybd.r37	-	150000000	1	179413760	10	173
hr-abybd.r38	-	150000000	1	329413760	10	317
hr-abybd.r39	-	150000000	1	479413760	10	461
hr-abybd.r40	-	150000000	1	92328320	11	89
hr-abybd.r41	-	150000000	1	242328320	11	233
hr-abybd.r42	-	150000000	1	392328320	11	377
hr-abybd.r43	-	150000000	1	5296512	12	6
hr-abybd.r44	-	150000000	1	155296512	12	150
hr-abybd.r45	-	150000000	1	305296512	12	294
hr-abybd.r46	-	150000000	1	455296512	12	438
hr-abybd.r47	-	150000000	1	68211072	13	66
hr-abybd.r48	-	150000000	1	218211072	13	210
hr-abybd.r49	-	150000000	1	368211072	13	354
hr-abybd.r50	-	150000000	1	518211072	13	498
hr-abybd.r51	-	150000000	1	131125632	14	126
hr-abybd.r52	-	150000000	1	281125632	14	270
hr-abybd.r53	-	150000000	1	431125632	14	414
hr-abybd.r54	-	150000000	1	44093824	15	43
hr-abybd.r55	-	150000000	1	194093824	15	187
hr-abybd.r56	-	150000000	1	344093824	15	331
hr-abybd.r57	-	150000000	1	494093824	15	475
hr-abybd.r58	-	150000000	1	107008384	16	103
hr-abybd.r59	-	150000000	1	257008384	16	247
hr-abybd.r60	-	150000000	1	407008384	16	391
hr-abybd.r61	-	150000000	1	19976576	17	20
hr-abybd.r62	-	150000000	1	169976576	17	164
hr-abybd.r63	-	150000000	1	319976576	17	308
hr-abybd.r64	-	150000000	1	469976576	17	452
hr-abybd.r65	-	150000000	1	82891136	18	80
hr-abybd.r66	-	150000000	1	232891136	18	224
hr-abybd.r67	-	150000000	1	382891136	18	368
hr-abybd.r68	-	150000000	1	532891136	18	512
hr-abybd.r69	-	150000000	1	145805696	19	140
hr-abybd.r70	-	150000000	1	295805696	19	284
hr-abybd.r71	-	65774390	1	445805696	19	428
hr-abybd.rar	-	150000000	1	511580086	19	491
hr-abybd.sfv	-	1679	1	123785600	20	119
Proof	d	0	1	123787279	20	120
Proof/hr-abybd.jpg	-	1425408	1	123787279	20	120
