brw-wpst.nfo	-	5543	1	0	0	0
brw-wpst.r00	-	100000000	1	5543	0	1
brw-wpst.r01	-	100000000	1	100005543	0	97
brw-wpst.r02	-	100000000	1	200005543	0	193
brw-wpst.r03	-	100000000	1	300005543	0	289
brw-wpst.r04	-	100000000	1	400005543	0	385
brw-wpst.r05	-	100000000	1	500005543	0	481
brw-wpst.r06	-	100000000	1	62251264	1	60
brw-wpst.r07	-	100000000	1	162251264	1	156
brw-wpst.r08	-	100000000	1	262251264	1	252
brw-wpst.r09	-	100000000	1	362251264	1	348
brw-wpst.r10	-	100000000	1	462251264	1	444
brw-wpst.r11	-	100000000	1	24502528	2	24
brw-wpst.r12	-	100000000	1	124502528	2	120
brw-wpst.r13	-	100000000	1	224502528	2	216
brw-wpst.r14	-	100000000	1	324502528	2	312
brw-wpst.r15	-	100000000	1	424502528	2	408
brw-wpst.r16	-	100000000	1	524502528	2	504
brw-wpst.r17	-	100000000	1	87417088	3	84
brw-wpst.r18	-	100000000	1	187417088	3	180
brw-wpst.r19	-	100000000	1	287417088	3	276
brw-wpst.r20	-	100000000	1	387417088	3	372
brw-wpst.r21	-	100000000	1	487417088	3	468
brw-wpst.r22	-	100000000	1	49668352	4	48
brw-wpst.r23	-	100000000	1	149668352	4	144
brw-wpst.r24	-	100000000	1	249668352	4	240
brw-wpst.r25	-	100000000	1	349668352	4	336
brw-wpst.r26	-	100000000	1	449668352	4	432
brw-wpst.r27	-	100000000	1	11919616	5	12
brw-wpst.r28	-	100000000	1	111919616	5	108
brw-wpst.r29	-	100000000	1	211919616	5	204
brw-wpst.r30	-	100000000	1	311919616	5	300
brw-wpst.r31	-	100000000	1	411919616	5	396
brw-wpst.r32	-	100000000	1	511919616	5	492
brw-wpst.r33	-	100000000	1	74834176	6	72
brw-wpst.r34	-	100000000	1	174834176	6	168
brw-wpst.r35	-	100000000	1	274834176	6	264
brw-wpst.r36	-	100000000	1	374834176	6	360
brw-wpst.r37	-	100000000	1	474834176	6	456
brw-wpst.r38	-	100000000	1	37085440	7	36
brw-wpst.r39	-	100000000	1	137085440	7	132
brw-wpst.r40	-	100000000	1	237085440	7	228
brw-wpst.r41	-	100000000	1	337085440	7	324
brw-wpst.r42	-	100000000	1	437085440	7	420
brw-wpst.r43	-	100000000	1	0	8	0
brw-wpst.r44	-	100000000	1	100000000	8	96
brw-wpst.r45	-	100000000	1	200000000	8	192
brw-wpst.r46	-	100000000	1	300000000	8	288
brw-wpst.r47	-	100000000	1	400000000	8	384
brw-wpst.r48	-	100000000	1	500000000	8	480
brw-wpst.r49	-	100000000	1	62251264	9	60
brw-wpst.r50	-	100000000	1	162251264	9	156
brw-wpst.r51	-	100000000	1	262251264	9	252
brw-wpst.r52	-	100000000	1	362251264	9	348
brw-wpst.r53	-	100000000	1	462251264	9	444
brw-wpst.r54	-	100000000	1	24502528	10	24
brw-wpst.r55	-	100000000	1	124502528	10	120
brw-wpst.r56	-	100000000	1	224502528	10	216
brw-wpst.r57	-	100000000	1	324502528	10	312
brw-wpst.r58	-	100000000	1	424502528	10	408
brw-wpst.r59	-	100000000	1	524502528	10	504
brw-wpst.r60	-	100000000	1	87417088	11	84
brw-wpst.r61	-	100000000	1	187417088	11	180
brw-wpst.r62	-	100000000	1	287417088	11	276
brw-wpst.r63	-	100000000	1	387417088	11	372
brw-wpst.r64	-	100000000	1	487417088	11	468
brw-wpst.r65	-	100000000	1	49668352	12	48
brw-wpst.r66	-	100000000	1	149668352	12	144
brw-wpst.r67	-	100000000	1	249668352	12	240
brw-wpst.r68	-	100000000	1	349668352	12	336
brw-wpst.r69	-	100000000	1	449668352	12	432
brw-wpst.r70	-	100000000	1	11919616	13	12
brw-wpst.r71	-	100000000	1	111919616	13	108
brw-wpst.r72	-	100000000	1	211919616	13	204
brw-wpst.r73	-	100000000	1	311919616	13	300
brw-wpst.r74	-	100000000	1	411919616	13	396
brw-wpst.r75	-	100000000	1	511919616	13	492
brw-wpst.r76	-	100000000	1	74834176	14	72
brw-wpst.r77	-	100000000	1	174834176	14	168
brw-wpst.r78	-	100000000	1	274834176	14	264
brw-wpst.r79	-	100000000	1	374834176	14	360
brw-wpst.r80	-	100000000	1	474834176	14	456
brw-wpst.r81	-	100000000	1	37085440	15	36
brw-wpst.r82	-	100000000	1	137085440	15	132
brw-wpst.r83	-	100000000	1	237085440	15	228
brw-wpst.r84	-	100000000	1	337085440	15	324
brw-wpst.r85	-	100000000	1	437085440	15	420
brw-wpst.r86	-	100000000	1	0	16	0
brw-wpst.r87	-	100000000	1	100000000	16	96
brw-wpst.r88	-	100000000	1	200000000	16	192
brw-wpst.r89	-	100000000	1	300000000	16	288
brw-wpst.r90	-	100000000	1	400000000	16	384
brw-wpst.r91	-	100000000	1	500000000	16	480
brw-wpst.r92	-	100000000	1	62251264	17	60
brw-wpst.r93	-	100000000	1	162251264	17	156
brw-wpst.r94	-	100000000	1	262251264	17	252
brw-wpst.r95	-	23596113	1	362251264	17	348
brw-wpst.rar	-	100000000	1	385847377	17	371
brw-wpst.sfv	-	2231	1	485847377	17	467
