i-flux8.nfo	-	1105	1	0	0	0
i-flux8.r00	-	50000000	1	1105	0	1
i-flux8.r01	-	50000000	1	50001105	0	49
i-flux8.r02	-	50000000	1	100001105	0	97
i-flux8.r03	-	50000000	1	150001105	0	145
i-flux8.r04	-	50000000	1	200001105	0	193
i-flux8.r05	-	50000000	1	250001105	0	241
i-flux8.r06	-	50000000	1	300001105	0	289
i-flux8.r07	-	50000000	1	350001105	0	337
i-flux8.r08	-	50000000	1	400001105	0	385
i-flux8.r09	-	50000000	1	450001105	0	433
i-flux8.r10	-	50000000	1	500001105	0	481
i-flux8.r11	-	50000000	1	12251264	1	12
i-flux8.r12	-	50000000	1	62251264	1	60
i-flux8.r13	-	50000000	1	112251264	1	108
i-flux8.r14	-	50000000	1	162251264	1	156
i-flux8.r15	-	50000000	1	212251264	1	204
i-flux8.r16	-	50000000	1	262251264	1	252
i-flux8.r17	-	50000000	1	312251264	1	300
i-flux8.r18	-	50000000	1	362251264	1	348
i-flux8.r19	-	2330340	1	412251264	1	396
i-flux8.rar	-	50000000	1	414581604	1	399
i-flux8.sfv	-	462	1	464581604	1	447
