hr-ba5xa.nfo	-	43404	1	0	0	0
hr-ba5xa.r00	-	50000000	1	43404	0	1
hr-ba5xa.r01	-	50000000	1	50043404	0	49
hr-ba5xa.r02	-	50000000	1	100043404	0	97
hr-ba5xa.r03	-	50000000	1	150043404	0	145
hr-ba5xa.r04	-	50000000	1	200043404	0	193
hr-ba5xa.r05	-	50000000	1	250043404	0	241
hr-ba5xa.r06	-	50000000	1	300043404	0	289
hr-ba5xa.r07	-	50000000	1	350043404	0	337
hr-ba5xa.r08	-	50000000	1	400043404	0	385
hr-ba5xa.r09	-	50000000	1	450043404	0	433
hr-ba5xa.r10	-	50000000	1	500043404	0	481
hr-ba5xa.r11	-	50000000	1	12251264	1	12
hr-ba5xa.r12	-	50000000	1	62251264	1	60
hr-ba5xa.r13	-	50000000	1	112251264	1	108
hr-ba5xa.r14	-	50000000	1	162251264	1	156
hr-ba5xa.r15	-	50000000	1	212251264	1	204
hr-ba5xa.r16	-	50000000	1	262251264	1	252
hr-ba5xa.r17	-	50000000	1	312251264	1	300
hr-ba5xa.r18	-	50000000	1	362251264	1	348
hr-ba5xa.r19	-	50000000	1	412251264	1	396
hr-ba5xa.r20	-	50000000	1	462251264	1	444
hr-ba5xa.r21	-	50000000	1	512251264	1	492
hr-ba5xa.r22	-	50000000	1	24834176	2	24
hr-ba5xa.r23	-	50000000	1	74834176	2	72
hr-ba5xa.r24	-	50000000	1	124834176	2	120
hr-ba5xa.r25	-	50000000	1	174834176	2	168
hr-ba5xa.r26	-	50000000	1	224834176	2	216
hr-ba5xa.r27	-	50000000	1	274834176	2	264
hr-ba5xa.r28	-	50000000	1	324834176	2	312
hr-ba5xa.r29	-	50000000	1	374834176	2	360
hr-ba5xa.r30	-	50000000	1	424834176	2	408
hr-ba5xa.r31	-	50000000	1	474834176	2	456
hr-ba5xa.r32	-	50000000	1	524834176	2	504
hr-ba5xa.r33	-	50000000	1	37417088	3	36
hr-ba5xa.r34	-	50000000	1	87417088	3	84
hr-ba5xa.r35	-	50000000	1	137417088	3	132
hr-ba5xa.r36	-	50000000	1	187417088	3	180
hr-ba5xa.r37	-	50000000	1	237417088	3	228
hr-ba5xa.r38	-	50000000	1	287417088	3	276
hr-ba5xa.r39	-	50000000	1	337417088	3	324
hr-ba5xa.r40	-	50000000	1	387417088	3	372
hr-ba5xa.r41	-	50000000	1	437417088	3	420
hr-ba5xa.r42	-	50000000	1	487417088	3	468
hr-ba5xa.r43	-	50000000	1	0	4	0
hr-ba5xa.r44	-	50000000	1	50000000	4	48
hr-ba5xa.r45	-	50000000	1	100000000	4	96
hr-ba5xa.r46	-	50000000	1	150000000	4	144
hr-ba5xa.r47	-	50000000	1	200000000	4	192
hr-ba5xa.r48	-	50000000	1	250000000	4	240
hr-ba5xa.r49	-	50000000	1	300000000	4	288
hr-ba5xa.r50	-	50000000	1	350000000	4	336
hr-ba5xa.r51	-	50000000	1	400000000	4	384
hr-ba5xa.r52	-	50000000	1	450000000	4	432
hr-ba5xa.r53	-	50000000	1	500000000	4	480
hr-ba5xa.r54	-	50000000	1	12251264	5	12
hr-ba5xa.r55	-	50000000	1	62251264	5	60
hr-ba5xa.r56	-	50000000	1	112251264	5	108
hr-ba5xa.r57	-	50000000	1	162251264	5	156
hr-ba5xa.r58	-	50000000	1	212251264	5	204
hr-ba5xa.r59	-	50000000	1	262251264	5	252
hr-ba5xa.r60	-	50000000	1	312251264	5	300
hr-ba5xa.r61	-	20561398	1	362251264	5	348
hr-ba5xa.rar	-	50000000	1	382812662	5	368
hr-ba5xa.sfv	-	1449	1	432812662	5	416
Proof	d	0	1	432814111	5	417
Proof/hr-ba5xa.jpg	-	716222	1	432814111	5	417
