l-ad4ce.nfo	-	2425	1	0	0	0
l-ad4ce.r00	-	50000000	1	2425	0	1
l-ad4ce.r01	-	50000000	1	50002425	0	49
l-ad4ce.r02	-	50000000	1	100002425	0	97
l-ad4ce.r03	-	50000000	1	150002425	0	145
l-ad4ce.r04	-	50000000	1	200002425	0	193
l-ad4ce.r05	-	50000000	1	250002425	0	241
l-ad4ce.r06	-	50000000	1	300002425	0	289
l-ad4ce.r07	-	50000000	1	350002425	0	337
l-ad4ce.r08	-	50000000	1	400002425	0	385
l-ad4ce.r09	-	50000000	1	450002425	0	433
l-ad4ce.r10	-	50000000	1	500002425	0	481
l-ad4ce.r11	-	50000000	1	12251264	1	12
l-ad4ce.r12	-	50000000	1	62251264	1	60
l-ad4ce.r13	-	50000000	1	112251264	1	108
l-ad4ce.r14	-	50000000	1	162251264	1	156
l-ad4ce.r15	-	50000000	1	212251264	1	204
l-ad4ce.r16	-	50000000	1	262251264	1	252
l-ad4ce.r17	-	50000000	1	312251264	1	300
l-ad4ce.r18	-	50000000	1	362251264	1	348
l-ad4ce.r19	-	50000000	1	412251264	1	396
l-ad4ce.r20	-	50000000	1	462251264	1	444
l-ad4ce.r21	-	50000000	1	512251264	1	492
l-ad4ce.r22	-	50000000	1	24834176	2	24
l-ad4ce.r23	-	50000000	1	74834176	2	72
l-ad4ce.r24	-	50000000	1	124834176	2	120
l-ad4ce.r25	-	50000000	1	174834176	2	168
l-ad4ce.r26	-	50000000	1	224834176	2	216
l-ad4ce.r27	-	50000000	1	274834176	2	264
l-ad4ce.r28	-	50000000	1	324834176	2	312
l-ad4ce.r29	-	50000000	1	374834176	2	360
l-ad4ce.r30	-	50000000	1	424834176	2	408
l-ad4ce.r31	-	50000000	1	474834176	2	456
l-ad4ce.r32	-	50000000	1	524834176	2	504
l-ad4ce.r33	-	50000000	1	37417088	3	36
l-ad4ce.r34	-	50000000	1	87417088	3	84
l-ad4ce.r35	-	50000000	1	137417088	3	132
l-ad4ce.r36	-	50000000	1	187417088	3	180
l-ad4ce.r37	-	50000000	1	237417088	3	228
l-ad4ce.r38	-	50000000	1	287417088	3	276
l-ad4ce.r39	-	50000000	1	337417088	3	324
l-ad4ce.r40	-	50000000	1	387417088	3	372
l-ad4ce.r41	-	50000000	1	437417088	3	420
l-ad4ce.r42	-	50000000	1	487417088	3	468
l-ad4ce.r43	-	50000000	1	0	4	0
l-ad4ce.r44	-	50000000	1	50000000	4	48
l-ad4ce.r45	-	50000000	1	100000000	4	96
l-ad4ce.r46	-	50000000	1	150000000	4	144
l-ad4ce.r47	-	50000000	1	200000000	4	192
l-ad4ce.r48	-	50000000	1	250000000	4	240
l-ad4ce.r49	-	50000000	1	300000000	4	288
l-ad4ce.r50	-	50000000	1	350000000	4	336
l-ad4ce.r51	-	50000000	1	400000000	4	384
l-ad4ce.r52	-	50000000	1	450000000	4	432
l-ad4ce.r53	-	50000000	1	500000000	4	480
l-ad4ce.r54	-	50000000	1	12251264	5	12
l-ad4ce.r55	-	50000000	1	62251264	5	60
l-ad4ce.r56	-	50000000	1	112251264	5	108
l-ad4ce.r57	-	50000000	1	162251264	5	156
l-ad4ce.r58	-	50000000	1	212251264	5	204
l-ad4ce.r59	-	50000000	1	262251264	5	252
l-ad4ce.r60	-	50000000	1	312251264	5	300
l-ad4ce.r61	-	50000000	1	362251264	5	348
l-ad4ce.r62	-	50000000	1	412251264	5	396
l-ad4ce.r63	-	50000000	1	462251264	5	444
l-ad4ce.r64	-	50000000	1	512251264	5	492
l-ad4ce.r65	-	50000000	1	24834176	6	24
l-ad4ce.r66	-	50000000	1	74834176	6	72
l-ad4ce.r67	-	50000000	1	124834176	6	120
l-ad4ce.r68	-	50000000	1	174834176	6	168
l-ad4ce.r69	-	50000000	1	224834176	6	216
l-ad4ce.r70	-	50000000	1	274834176	6	264
l-ad4ce.r71	-	50000000	1	324834176	6	312
l-ad4ce.r72	-	50000000	1	374834176	6	360
l-ad4ce.r73	-	50000000	1	424834176	6	408
l-ad4ce.r74	-	50000000	1	474834176	6	456
l-ad4ce.r75	-	50000000	1	524834176	6	504
l-ad4ce.r76	-	50000000	1	37417088	7	36
l-ad4ce.r77	-	50000000	1	87417088	7	84
l-ad4ce.r78	-	50000000	1	137417088	7	132
l-ad4ce.r79	-	50000000	1	187417088	7	180
l-ad4ce.r80	-	50000000	1	237417088	7	228
l-ad4ce.r81	-	50000000	1	287417088	7	276
l-ad4ce.r82	-	50000000	1	337417088	7	324
l-ad4ce.r83	-	50000000	1	387417088	7	372
l-ad4ce.r84	-	50000000	1	437417088	7	420
l-ad4ce.r85	-	50000000	1	487417088	7	468
l-ad4ce.r86	-	50000000	1	0	8	0
l-ad4ce.r87	-	50000000	1	50000000	8	48
l-ad4ce.r88	-	50000000	1	100000000	8	96
l-ad4ce.r89	-	50000000	1	150000000	8	144
l-ad4ce.r90	-	50000000	1	200000000	8	192
l-ad4ce.r91	-	50000000	1	250000000	8	240
l-ad4ce.r92	-	50000000	1	300000000	8	288
l-ad4ce.r93	-	50000000	1	350000000	8	336
l-ad4ce.r94	-	50000000	1	400000000	8	384
l-ad4ce.r95	-	50000000	1	450000000	8	432
l-ad4ce.r96	-	50000000	1	500000000	8	480
l-ad4ce.r97	-	50000000	1	12251264	9	12
l-ad4ce.r98	-	50000000	1	62251264	9	60
l-ad4ce.r99	-	7330553	1	112251264	9	108
l-ad4ce.rar	-	50000000	1	119581817	9	115
l-ad4ce.sfv	-	2222	1	169581817	9	163
Proof	d	0	1	169584039	9	164
Proof/l-ad4ce.jpg	-	1901304	1	169584039	9	164
