Proof	d	0	1	0	0	0
Proof/v-capbac.jpg	-	71334	1	0	0	0
v-capbac.nfo	-	5201	1	71334	0	1
v-capbac.r00	-	50000000	1	76535	0	2
v-capbac.r01	-	50000000	1	50076535	0	50
v-capbac.r02	-	50000000	1	100076535	0	98
v-capbac.r03	-	50000000	1	150076535	0	146
v-capbac.r04	-	50000000	1	200076535	0	194
v-capbac.r05	-	50000000	1	250076535	0	242
v-capbac.r06	-	50000000	1	300076535	0	290
v-capbac.r07	-	50000000	1	350076535	0	338
v-capbac.r08	-	50000000	1	400076535	0	386
v-capbac.r09	-	50000000	1	450076535	0	434
v-capbac.r10	-	50000000	1	500076535	0	482
v-capbac.r11	-	50000000	1	12251264	1	12
v-capbac.r12	-	50000000	1	62251264	1	60
v-capbac.r13	-	50000000	1	112251264	1	108
v-capbac.r14	-	50000000	1	162251264	1	156
v-capbac.r15	-	50000000	1	212251264	1	204
v-capbac.r16	-	50000000	1	262251264	1	252
v-capbac.r17	-	50000000	1	312251264	1	300
v-capbac.r18	-	50000000	1	362251264	1	348
v-capbac.r19	-	50000000	1	412251264	1	396
v-capbac.r20	-	28444158	1	462251264	1	444
v-capbac.rar	-	50000000	1	490695422	1	472
v-capbac.sfv	-	506	1	2814080	2	3
