w-hw.nfo	-	9338	1	0	0	0
w-hw.r00	-	100000000	1	9338	0	1
w-hw.r01	-	100000000	1	100009338	0	97
w-hw.r02	-	100000000	1	200009338	0	193
w-hw.r03	-	100000000	1	300009338	0	289
w-hw.r04	-	100000000	1	400009338	0	385
w-hw.r05	-	100000000	1	500009338	0	481
w-hw.r06	-	100000000	1	62251264	1	60
w-hw.r07	-	100000000	1	162251264	1	156
w-hw.r08	-	100000000	1	262251264	1	252
w-hw.r09	-	100000000	1	362251264	1	348
w-hw.r10	-	100000000	1	462251264	1	444
w-hw.r11	-	100000000	1	24502528	2	24
w-hw.r12	-	100000000	1	124502528	2	120
w-hw.r13	-	100000000	1	224502528	2	216
w-hw.r14	-	100000000	1	324502528	2	312
w-hw.r15	-	100000000	1	424502528	2	408
w-hw.r16	-	100000000	1	524502528	2	504
w-hw.r17	-	100000000	1	87417088	3	84
w-hw.r18	-	100000000	1	187417088	3	180
w-hw.r19	-	100000000	1	287417088	3	276
w-hw.r20	-	100000000	1	387417088	3	372
w-hw.r21	-	100000000	1	487417088	3	468
w-hw.r22	-	100000000	1	49668352	4	48
w-hw.r23	-	100000000	1	149668352	4	144
w-hw.r24	-	100000000	1	249668352	4	240
w-hw.r25	-	100000000	1	349668352	4	336
w-hw.r26	-	100000000	1	449668352	4	432
w-hw.r27	-	100000000	1	11919616	5	12
w-hw.r28	-	100000000	1	111919616	5	108
w-hw.r29	-	100000000	1	211919616	5	204
w-hw.r30	-	100000000	1	311919616	5	300
w-hw.r31	-	100000000	1	411919616	5	396
w-hw.r32	-	100000000	1	511919616	5	492
w-hw.r33	-	100000000	1	74834176	6	72
w-hw.r34	-	100000000	1	174834176	6	168
w-hw.r35	-	100000000	1	274834176	6	264
w-hw.r36	-	100000000	1	374834176	6	360
w-hw.r37	-	100000000	1	474834176	6	456
w-hw.r38	-	100000000	1	37085440	7	36
w-hw.r39	-	100000000	1	137085440	7	132
w-hw.r40	-	100000000	1	237085440	7	228
w-hw.r41	-	100000000	1	337085440	7	324
w-hw.r42	-	100000000	1	437085440	7	420
w-hw.r43	-	100000000	1	0	8	0
w-hw.r44	-	100000000	1	100000000	8	96
w-hw.r45	-	100000000	1	200000000	8	192
w-hw.r46	-	100000000	1	300000000	8	288
w-hw.r47	-	100000000	1	400000000	8	384
w-hw.r48	-	100000000	1	500000000	8	480
w-hw.r49	-	100000000	1	62251264	9	60
w-hw.r50	-	100000000	1	162251264	9	156
w-hw.r51	-	100000000	1	262251264	9	252
w-hw.r52	-	100000000	1	362251264	9	348
w-hw.r53	-	100000000	1	462251264	9	444
w-hw.r54	-	100000000	1	24502528	10	24
w-hw.r55	-	100000000	1	124502528	10	120
w-hw.r56	-	100000000	1	224502528	10	216
w-hw.r57	-	100000000	1	324502528	10	312
w-hw.r58	-	100000000	1	424502528	10	408
w-hw.r59	-	70966967	1	524502528	10	504
w-hw.rar	-	100000000	1	58384055	11	56
w-hw.sfv	-	1159	1	158384055	11	152
