brw-tscs.nfo	-	4295	1	0	0	0
brw-tscs.r00	-	50000000	1	4295	0	1
brw-tscs.r01	-	50000000	1	50004295	0	49
brw-tscs.r02	-	50000000	1	100004295	0	97
brw-tscs.r03	-	50000000	1	150004295	0	145
brw-tscs.r04	-	50000000	1	200004295	0	193
brw-tscs.r05	-	50000000	1	250004295	0	241
brw-tscs.r06	-	50000000	1	300004295	0	289
brw-tscs.r07	-	50000000	1	350004295	0	337
brw-tscs.r08	-	50000000	1	400004295	0	385
brw-tscs.r09	-	50000000	1	450004295	0	433
brw-tscs.r10	-	50000000	1	500004295	0	481
brw-tscs.r11	-	50000000	1	12251264	1	12
brw-tscs.r12	-	50000000	1	62251264	1	60
brw-tscs.r13	-	50000000	1	112251264	1	108
brw-tscs.r14	-	50000000	1	162251264	1	156
brw-tscs.r15	-	50000000	1	212251264	1	204
brw-tscs.r16	-	50000000	1	262251264	1	252
brw-tscs.r17	-	50000000	1	312251264	1	300
brw-tscs.r18	-	50000000	1	362251264	1	348
brw-tscs.r19	-	50000000	1	412251264	1	396
brw-tscs.r20	-	50000000	1	462251264	1	444
brw-tscs.r21	-	50000000	1	512251264	1	492
brw-tscs.r22	-	50000000	1	24834176	2	24
brw-tscs.r23	-	50000000	1	74834176	2	72
brw-tscs.r24	-	50000000	1	124834176	2	120
brw-tscs.r25	-	50000000	1	174834176	2	168
brw-tscs.r26	-	50000000	1	224834176	2	216
brw-tscs.r27	-	50000000	1	274834176	2	264
brw-tscs.r28	-	50000000	1	324834176	2	312
brw-tscs.r29	-	50000000	1	374834176	2	360
brw-tscs.r30	-	50000000	1	424834176	2	408
brw-tscs.r31	-	50000000	1	474834176	2	456
brw-tscs.r32	-	50000000	1	524834176	2	504
brw-tscs.r33	-	50000000	1	37417088	3	36
brw-tscs.r34	-	50000000	1	87417088	3	84
brw-tscs.r35	-	50000000	1	137417088	3	132
brw-tscs.r36	-	50000000	1	187417088	3	180
brw-tscs.r37	-	25780719	1	237417088	3	228
brw-tscs.rar	-	50000000	1	263197807	3	253
brw-tscs.sfv	-	897	1	313197807	3	301
