cat-aq7ua.nfo	-	17010	1	0	0	0
cat-aq7ua.r00	-	50000000	1	17010	0	1
cat-aq7ua.r01	-	50000000	1	50017010	0	49
cat-aq7ua.r02	-	50000000	1	100017010	0	97
cat-aq7ua.r03	-	50000000	1	150017010	0	145
cat-aq7ua.r04	-	50000000	1	200017010	0	193
cat-aq7ua.r05	-	50000000	1	250017010	0	241
cat-aq7ua.r06	-	50000000	1	300017010	0	289
cat-aq7ua.r07	-	50000000	1	350017010	0	337
cat-aq7ua.r08	-	50000000	1	400017010	0	385
cat-aq7ua.r09	-	50000000	1	450017010	0	433
cat-aq7ua.r10	-	50000000	1	500017010	0	481
cat-aq7ua.r11	-	50000000	1	12251264	1	12
cat-aq7ua.r12	-	50000000	1	62251264	1	60
cat-aq7ua.r13	-	50000000	1	112251264	1	108
cat-aq7ua.r14	-	50000000	1	162251264	1	156
cat-aq7ua.r15	-	50000000	1	212251264	1	204
cat-aq7ua.r16	-	50000000	1	262251264	1	252
cat-aq7ua.r17	-	50000000	1	312251264	1	300
cat-aq7ua.r18	-	50000000	1	362251264	1	348
cat-aq7ua.r19	-	50000000	1	412251264	1	396
cat-aq7ua.r20	-	50000000	1	462251264	1	444
cat-aq7ua.r21	-	50000000	1	512251264	1	492
cat-aq7ua.r22	-	50000000	1	24834176	2	24
cat-aq7ua.r23	-	50000000	1	74834176	2	72
cat-aq7ua.r24	-	50000000	1	124834176	2	120
cat-aq7ua.r25	-	50000000	1	174834176	2	168
cat-aq7ua.r26	-	50000000	1	224834176	2	216
cat-aq7ua.r27	-	50000000	1	274834176	2	264
cat-aq7ua.r28	-	50000000	1	324834176	2	312
cat-aq7ua.r29	-	50000000	1	374834176	2	360
cat-aq7ua.r30	-	50000000	1	424834176	2	408
cat-aq7ua.r31	-	50000000	1	474834176	2	456
cat-aq7ua.r32	-	50000000	1	524834176	2	504
cat-aq7ua.r33	-	50000000	1	37417088	3	36
cat-aq7ua.r34	-	50000000	1	87417088	3	84
cat-aq7ua.r35	-	50000000	1	137417088	3	132
cat-aq7ua.r36	-	50000000	1	187417088	3	180
cat-aq7ua.r37	-	50000000	1	237417088	3	228
cat-aq7ua.r38	-	50000000	1	287417088	3	276
cat-aq7ua.r39	-	50000000	1	337417088	3	324
cat-aq7ua.r40	-	50000000	1	387417088	3	372
cat-aq7ua.r41	-	50000000	1	437417088	3	420
cat-aq7ua.r42	-	50000000	1	487417088	3	468
cat-aq7ua.r43	-	50000000	1	0	4	0
cat-aq7ua.r44	-	50000000	1	50000000	4	48
cat-aq7ua.r45	-	50000000	1	100000000	4	96
cat-aq7ua.r46	-	50000000	1	150000000	4	144
cat-aq7ua.r47	-	50000000	1	200000000	4	192
cat-aq7ua.r48	-	50000000	1	250000000	4	240
cat-aq7ua.r49	-	50000000	1	300000000	4	288
cat-aq7ua.r50	-	50000000	1	350000000	4	336
cat-aq7ua.r51	-	50000000	1	400000000	4	384
cat-aq7ua.r52	-	50000000	1	450000000	4	432
cat-aq7ua.r53	-	50000000	1	500000000	4	480
cat-aq7ua.r54	-	50000000	1	12251264	5	12
cat-aq7ua.r55	-	50000000	1	62251264	5	60
cat-aq7ua.r56	-	50000000	1	112251264	5	108
cat-aq7ua.r57	-	50000000	1	162251264	5	156
cat-aq7ua.r58	-	50000000	1	212251264	5	204
cat-aq7ua.r59	-	50000000	1	262251264	5	252
cat-aq7ua.r60	-	50000000	1	312251264	5	300
cat-aq7ua.r61	-	50000000	1	362251264	5	348
cat-aq7ua.r62	-	50000000	1	412251264	5	396
cat-aq7ua.r63	-	18768174	1	462251264	5	444
cat-aq7ua.rar	-	50000000	1	481019438	5	462
cat-aq7ua.sfv	-	1560	1	531019438	5	510
