brw-amci.nfo	-	2891	1	0	0	0
brw-amci.r00	-	50000000	1	2891	0	1
brw-amci.r01	-	50000000	1	50002891	0	49
brw-amci.r02	-	50000000	1	100002891	0	97
brw-amci.r03	-	50000000	1	150002891	0	145
brw-amci.r04	-	50000000	1	200002891	0	193
brw-amci.r05	-	50000000	1	250002891	0	241
brw-amci.r06	-	50000000	1	300002891	0	289
brw-amci.r07	-	50000000	1	350002891	0	337
brw-amci.r08	-	50000000	1	400002891	0	385
brw-amci.r09	-	50000000	1	450002891	0	433
brw-amci.r10	-	50000000	1	500002891	0	481
brw-amci.r11	-	47760341	1	12251264	1	12
brw-amci.rar	-	50000000	1	60011605	1	58
brw-amci.sfv	-	299	1	110011605	1	106
