lfc-bugs.nfo	-	6372	1	0	0	0
lfc-bugs.r00	-	100000000	1	6372	0	1
lfc-bugs.r01	-	100000000	1	100006372	0	97
lfc-bugs.r02	-	100000000	1	200006372	0	193
lfc-bugs.r03	-	100000000	1	300006372	0	289
lfc-bugs.r04	-	100000000	1	400006372	0	385
lfc-bugs.r05	-	100000000	1	500006372	0	481
lfc-bugs.r06	-	100000000	1	62251264	1	60
lfc-bugs.r07	-	100000000	1	162251264	1	156
lfc-bugs.r08	-	100000000	1	262251264	1	252
lfc-bugs.r09	-	100000000	1	362251264	1	348
lfc-bugs.r10	-	100000000	1	462251264	1	444
lfc-bugs.r11	-	100000000	1	24502528	2	24
lfc-bugs.r12	-	100000000	1	124502528	2	120
lfc-bugs.r13	-	100000000	1	224502528	2	216
lfc-bugs.r14	-	100000000	1	324502528	2	312
lfc-bugs.r15	-	100000000	1	424502528	2	408
lfc-bugs.r16	-	100000000	1	524502528	2	504
lfc-bugs.r17	-	100000000	1	87417088	3	84
lfc-bugs.r18	-	100000000	1	187417088	3	180
lfc-bugs.r19	-	100000000	1	287417088	3	276
lfc-bugs.r20	-	100000000	1	387417088	3	372
lfc-bugs.r21	-	100000000	1	487417088	3	468
lfc-bugs.r22	-	100000000	1	49668352	4	48
lfc-bugs.r23	-	100000000	1	149668352	4	144
lfc-bugs.r24	-	100000000	1	249668352	4	240
lfc-bugs.r25	-	100000000	1	349668352	4	336
lfc-bugs.r26	-	100000000	1	449668352	4	432
lfc-bugs.r27	-	100000000	1	11919616	5	12
lfc-bugs.r28	-	100000000	1	111919616	5	108
lfc-bugs.r29	-	100000000	1	211919616	5	204
lfc-bugs.r30	-	100000000	1	311919616	5	300
lfc-bugs.r31	-	100000000	1	411919616	5	396
lfc-bugs.r32	-	100000000	1	511919616	5	492
lfc-bugs.r33	-	100000000	1	74834176	6	72
lfc-bugs.r34	-	100000000	1	174834176	6	168
lfc-bugs.r35	-	100000000	1	274834176	6	264
lfc-bugs.r36	-	100000000	1	374834176	6	360
lfc-bugs.r37	-	100000000	1	474834176	6	456
lfc-bugs.r38	-	100000000	1	37085440	7	36
lfc-bugs.r39	-	100000000	1	137085440	7	132
lfc-bugs.r40	-	100000000	1	237085440	7	228
lfc-bugs.r41	-	100000000	1	337085440	7	324
lfc-bugs.r42	-	100000000	1	437085440	7	420
lfc-bugs.r43	-	100000000	1	0	8	0
lfc-bugs.r44	-	100000000	1	100000000	8	96
lfc-bugs.r45	-	100000000	1	200000000	8	192
lfc-bugs.r46	-	100000000	1	300000000	8	288
lfc-bugs.r47	-	100000000	1	400000000	8	384
lfc-bugs.r48	-	100000000	1	500000000	8	480
lfc-bugs.r49	-	100000000	1	62251264	9	60
lfc-bugs.r50	-	100000000	1	162251264	9	156
lfc-bugs.r51	-	100000000	1	262251264	9	252
lfc-bugs.r52	-	100000000	1	362251264	9	348
lfc-bugs.r53	-	100000000	1	462251264	9	444
lfc-bugs.r54	-	100000000	1	24502528	10	24
lfc-bugs.r55	-	100000000	1	124502528	10	120
lfc-bugs.r56	-	100000000	1	224502528	10	216
lfc-bugs.r57	-	56183728	1	324502528	10	312
lfc-bugs.rar	-	100000000	1	380686256	10	366
lfc-bugs.sfv	-	1357	1	480686256	10	462
