v-yuno.nfo	-	3796	1	0	0	0
v-yuno.r00	-	100000000	1	3796	0	1
v-yuno.r01	-	100000000	1	100003796	0	97
v-yuno.r02	-	100000000	1	200003796	0	193
v-yuno.r03	-	100000000	1	300003796	0	289
v-yuno.r04	-	100000000	1	400003796	0	385
v-yuno.r05	-	100000000	1	500003796	0	481
v-yuno.r06	-	100000000	1	62251264	1	60
v-yuno.r07	-	100000000	1	162251264	1	156
v-yuno.r08	-	100000000	1	262251264	1	252
v-yuno.r09	-	100000000	1	362251264	1	348
v-yuno.r10	-	100000000	1	462251264	1	444
v-yuno.r11	-	100000000	1	24502528	2	24
v-yuno.r12	-	100000000	1	124502528	2	120
v-yuno.r13	-	100000000	1	224502528	2	216
v-yuno.r14	-	100000000	1	324502528	2	312
v-yuno.r15	-	100000000	1	424502528	2	408
v-yuno.r16	-	100000000	1	524502528	2	504
v-yuno.r17	-	100000000	1	87417088	3	84
v-yuno.r18	-	100000000	1	187417088	3	180
v-yuno.r19	-	100000000	1	287417088	3	276
v-yuno.r20	-	100000000	1	387417088	3	372
v-yuno.r21	-	100000000	1	487417088	3	468
v-yuno.r22	-	100000000	1	49668352	4	48
v-yuno.r23	-	100000000	1	149668352	4	144
v-yuno.r24	-	100000000	1	249668352	4	240
v-yuno.r25	-	100000000	1	349668352	4	336
v-yuno.r26	-	100000000	1	449668352	4	432
v-yuno.r27	-	100000000	1	11919616	5	12
v-yuno.r28	-	100000000	1	111919616	5	108
v-yuno.r29	-	100000000	1	211919616	5	204
v-yuno.r30	-	100000000	1	311919616	5	300
v-yuno.r31	-	100000000	1	411919616	5	396
v-yuno.r32	-	100000000	1	511919616	5	492
v-yuno.r33	-	100000000	1	74834176	6	72
v-yuno.r34	-	100000000	1	174834176	6	168
v-yuno.r35	-	100000000	1	274834176	6	264
v-yuno.r36	-	100000000	1	374834176	6	360
v-yuno.r37	-	100000000	1	474834176	6	456
v-yuno.r38	-	100000000	1	37085440	7	36
v-yuno.r39	-	100000000	1	137085440	7	132
v-yuno.r40	-	100000000	1	237085440	7	228
v-yuno.r41	-	100000000	1	337085440	7	324
v-yuno.r42	-	100000000	1	437085440	7	420
v-yuno.r43	-	100000000	1	0	8	0
v-yuno.r44	-	100000000	1	100000000	8	96
v-yuno.r45	-	100000000	1	200000000	8	192
v-yuno.r46	-	100000000	1	300000000	8	288
v-yuno.r47	-	100000000	1	400000000	8	384
v-yuno.r48	-	100000000	1	500000000	8	480
v-yuno.r49	-	100000000	1	62251264	9	60
v-yuno.r50	-	100000000	1	162251264	9	156
v-yuno.r51	-	100000000	1	262251264	9	252
v-yuno.r52	-	100000000	1	362251264	9	348
v-yuno.r53	-	100000000	1	462251264	9	444
v-yuno.r54	-	100000000	1	24502528	10	24
v-yuno.r55	-	9229908	1	124502528	10	120
v-yuno.rar	-	100000000	1	133732436	10	129
v-yuno.sfv	-	1197	1	233732436	10	225
